Date,Open,High,Low,Close,Volume
1997-09-09,1158.3,1168.35,1154.95,1159.55,45640000000.0
1997-09-10,1159.0,1159.0,1143.95,1154.55,36390000000.0
1997-09-11,1154.6,1163.3,1152.55,1154.3,39300000000.0
1997-09-12,1154.2,1154.2,1138.25,1142.85,33310000000.000004
1997-09-15,1142.75,1143.35,1136.3,1141.0,26850000000.0
1997-09-16,1141.1,1149.25,1137.8,1140.15,40370000000.0
1997-09-17,1140.3,1141.75,1132.75,1134.2,6780000000.0
1997-09-18,1133.6,1133.6,1101.65,1109.35,35460000000.0
1997-09-19,1109.6,1115.15,1099.6,1104.3,32869999999.999996
1997-09-22,1104.25,1104.25,1082.5,1085.0,33939999999.999996
1997-09-23,1084.4,1090.95,1079.6,1088.65,34740000000.0
1997-09-24,1089.15,1108.15,1089.15,1100.85,29920000000.0
1997-09-25,1100.85,1112.4,1098.35,1111.35,41700000000.0
1997-09-26,1111.65,1122.25,1111.65,1116.1,34680000000.0
1997-09-29,1124.9,1133.4,1122.6,1125.7,40310000000.0
1997-09-30,1125.65,1125.65,1112.5,1123.8,38100000000.0
1997-10-01,1123.45,1123.45,1102.45,1114.7,33340000000.000004
1997-10-09,1119.1,1135.95,1118.65,1134.55,40210000000.0
1997-10-10,1135.3,1166.05,1133.6,1163.55,71970000000.0
1997-10-13,1165.5,1177.5,1153.85,1156.95,67810000000.0
1997-10-14,1156.45,1158.8,1131.0,1137.9,59610000000.0
1997-10-15,1138.45,1152.65,1138.45,1150.45,42090000000.0
1997-10-16,1150.45,1171.6,1150.45,1168.35,53550000000.0
1997-10-17,1168.75,1181.15,1168.7,1177.8,53920000000.0
1997-10-20,1177.5,1189.4,1172.05,1188.2,48210000000.0
1997-10-21,1188.2,1192.0,1171.2,1174.95,59460000000.0
1997-10-22,1175.55,1184.9,1168.3,1169.85,39490000000.0
1997-10-23,1169.4,1171.05,1140.8,1151.65,46660000000.0
1997-10-24,1151.45,1151.45,1122.55,1136.65,56980000000.0
1997-10-27,1136.0,1136.0,1116.0,1120.8,40480000000.0
1997-10-28,1120.6,1120.6,1028.2,1032.6,63950000000.0
1997-10-29,1033.0,1108.5,1033.0,1107.0,59050000000.0
1997-10-30,1106.9,1106.9,1080.15,1085.25,21160000000.0
1997-11-03,1085.75,1096.05,1071.2,1084.0,34130000000.000004
1997-11-04,1083.8,1097.05,1079.55,1090.2,49370000000.0
1997-11-05,1091.2,1096.05,1081.9,1085.0,37020000000.0
1997-11-06,1084.8,1085.2,1068.4,1080.95,35240000000.0
1997-11-07,1081.15,1081.45,1072.15,1074.8,28280000000.0
1997-11-10,1074.5,1074.5,1064.4,1065.9,24160000000.0
1997-11-11,1065.9,1076.5,1064.3,1073.35,32150000000.0
1997-11-12,1073.3,1073.3,1042.35,1045.0,39840000000.0
1997-11-13,1044.55,1044.55,1013.1,1022.4,49140000000.0
1997-11-17,1022.3,1028.5,1014.55,1024.95,34320000000.0
1997-11-18,1025.3,1025.4,1004.2,1009.8,38590000000.0
1997-11-19,1009.55,1009.55,971.2,987.85,47420000000.0
1997-11-20,987.7,1004.8,974.2,995.15,55630000000.0
1997-11-21,994.85,1014.5,990.4,1005.75,56870000000.0
1997-11-24,1005.7,1010.65,979.75,981.25,46400000000.0
1997-11-25,981.1,1015.2,974.7,1010.7,63870000000.0
1997-11-26,1011.4,1028.9,1011.05,1016.85,44520000000.0
1997-11-27,1016.95,1048.95,1011.9,1046.75,54720000000.0
1997-11-28,1046.35,1046.35,1014.85,1023.95,55510000000.0
1997-12-01,1023.85,1033.9,1008.45,1032.65,36590000000.0
1997-12-02,1033.15,1041.25,1024.85,1029.8,43430000000.0
1997-12-03,1030.2,1037.4,1022.05,1030.7,42010000000.0
1997-12-04,1030.2,1036.6,1007.8,1011.75,60980000000.0
1997-12-05,1011.4,1024.35,1002.45,1006.3,48230000000.0
1997-12-08,1006.65,1014.15,1003.2,1008.8,40750000000.0
1997-12-09,1008.5,1011.5,979.7,984.05,54350000000.0
1997-12-10,983.2,983.2,965.85,971.9,36430000000.0
1997-12-11,971.7,978.8,943.0,973.65,55950000000.0
1997-12-12,973.7,979.1,963.85,965.15,47060000000.0
1997-12-15,965.0,980.65,957.2,979.85,37940000000.0
1997-12-16,980.0,1007.75,979.8,1002.35,41400000000.0
1997-12-17,1002.25,1017.6,1002.15,1013.15,31340000000.0
1997-12-18,1013.5,1023.85,1008.15,1009.7,38610000000.0
1997-12-19,1009.3,1029.75,1006.8,1028.4,30810000000.0
1997-12-22,1028.45,1053.4,1028.45,1051.4,37170000000.0
1997-12-23,1051.45,1066.25,1049.55,1054.8,37090000000.0
1997-12-24,1054.8,1055.5,1032.95,1054.15,31660000000.0
1997-12-26,1054.15,1066.0,1054.15,1061.45,37990000000.0
1997-12-29,1061.65,1081.5,1060.2,1079.0,32240000000.000004
1997-12-30,1078.75,1080.2,1054.55,1058.5,35070000000.0
1997-12-31,1058.45,1083.35,1057.75,1079.4,35190000000.0
1998-01-01,1078.95,1084.5,1074.15,1081.2,24610000000.0
1998-01-02,1081.0,1091.3,1081.0,1086.2,25930000000.0
1998-01-05,1086.6,1102.15,1086.6,1091.65,31890000000.0
1998-01-06,1091.25,1091.25,1074.1,1079.15,33049999999.999996
1998-01-07,1079.95,1097.3,1071.75,1082.4,41510000000.0
1998-01-08,1082.05,1082.05,1054.0,1057.75,45960000000.0
1998-01-09,1057.65,1057.65,1028.7,1033.55,52840000000.0
1998-01-12,1033.2,1033.2,992.5,995.8,43260000000.0
1998-01-13,995.7,1016.8,995.7,999.1,40450000000.0
1998-01-14,999.45,1019.85,990.75,997.55,41530000000.0
1998-01-15,997.5,1001.3,975.65,989.65,42790000000.0
1998-01-16,990.05,999.8,987.1,997.8,40380000000.0
1998-01-19,998.3,1019.75,992.05,1017.25,39090000000.0
1998-01-20,1017.25,1029.65,1008.8,1011.45,39470000000.0
1998-01-21,1011.6,1017.75,1003.9,1012.4,26660000000.0
1998-01-22,1012.2,1012.2,990.85,992.35,30490000000.0
1998-01-23,992.2,992.45,984.55,986.8,27240000000.0
1998-01-27,986.9,988.0,959.4,963.3,30140000000.0
1998-01-28,962.65,969.7,940.1,944.8,40290000000.0
1998-01-29,944.55,944.55,929.05,941.35,26130000000.0
1998-01-30,941.4,965.3,941.4,963.45,30650000000.0
1998-02-02,963.45,978.05,962.25,976.6,31340000000.0
1998-02-03,977.05,979.55,967.85,975.25,34730000000.0
1998-02-04,975.9,988.4,965.45,967.95,40630000000.0
1998-02-05,968.15,980.45,968.15,976.1,26140000000.0
1998-02-06,976.1,981.2,971.9,977.65,31130000000.0
1998-02-09,977.55,980.75,973.1,976.1,23990000000.0
1998-02-10,976.1,976.1,962.0,963.7,24270000000.0
1998-02-11,964.25,971.75,956.0,958.9,25110000000.0
1998-02-12,959.05,960.25,949.65,956.65,23250000000.0
1998-02-13,956.8,978.15,956.8,974.55,27990000000.0
1998-02-17,974.65,1002.15,974.65,991.7,30890000000.0
1998-02-18,992.15,997.8,984.0,988.85,29280000000.0
1998-02-19,988.95,1001.1,988.95,997.55,28310000000.0
1998-02-20,997.1,1006.25,991.85,993.65,24110000000.0
1998-02-23,994.1,1011.7,994.1,1009.6,21600000000.0
1998-02-24,1009.5,1017.55,1007.4,1014.1,29760000000.0
1998-02-25,1014.1,1037.15,1014.1,1036.05,31610000000.0
1998-02-26,1036.3,1048.55,1032.4,1045.8,29640000000.0
1998-02-27,1045.85,1064.15,1045.75,1060.75,44480000000.0
1998-03-02,1060.9,1100.8,1060.9,1098.2,49450000000.0
1998-03-03,1099.25,1101.95,1046.75,1063.5,48970000000.0
1998-03-04,1062.7,1094.45,1062.7,1092.35,39830000000.0
1998-03-05,1091.95,1098.9,1079.95,1083.35,30730000000.0
1998-03-06,1083.3,1086.0,1073.25,1081.45,29670000000.0
1998-03-09,1081.95,1100.4,1081.95,1099.5,46020000000.0
1998-03-10,1099.35,1102.85,1082.7,1086.05,43620000000.0
1998-03-11,1086.65,1102.6,1074.55,1083.0,44410000000.0
1998-03-12,1083.35,1083.95,1072.4,1077.5,37960000000.0
1998-03-16,1077.75,1102.6,1077.75,1090.45,35100000000.0
1998-03-17,1090.25,1090.25,1072.7,1083.3,36060000000.0
1998-03-18,1083.85,1108.2,1083.85,1103.35,34700000000.0
1998-03-19,1103.8,1113.45,1099.8,1105.8,35310000000.0
1998-03-20,1105.5,1112.4,1097.75,1109.6,36370000000.0
1998-03-23,1110.1,1124.8,1110.1,1124.1,9180000000.0
1998-03-24,1124.25,1137.8,1117.35,1120.85,45070000000.0
1998-03-25,1121.45,1149.35,1121.45,1146.95,41320000000.0
1998-03-26,1147.65,1156.7,1127.3,1129.5,40290000000.0
1998-03-27,1129.5,1142.1,1121.2,1140.35,35110000000.0
1998-03-30,1140.6,1146.65,1122.95,1124.85,33080000000.0
1998-03-31,1124.75,1127.5,1111.85,1116.9,42700000000.0
1998-04-01,1117.15,1151.0,1117.15,1150.1,37870000000.0
1998-04-02,1150.4,1169.55,1150.4,1157.4,42310000000.0
1998-04-03,1157.9,1174.55,1157.3,1173.45,42060000000.0
1998-04-06,1173.55,1191.55,1173.55,1187.1,43160000000.0
1998-04-07,1187.35,1199.55,1184.0,1187.8,49890000000.0
1998-04-09,1189.4,1224.25,1189.4,1209.6,56380000000.0
1998-04-10,1209.75,1209.9,1189.45,1192.4,40180000000.0
1998-04-13,1191.65,1191.65,1156.85,1159.45,44460000000.0
1998-04-15,1159.55,1210.6,1159.55,1206.3,41790000000.0
1998-04-16,1206.35,1215.05,1194.5,1197.05,33009999999.999996
1998-04-17,1197.05,1211.8,1189.75,1210.0,36500000000.0
1998-04-20,1210.05,1222.55,1202.2,1207.15,32869999999.999996
1998-04-21,1207.2,1218.95,1207.2,1212.75,35670000000.0
1998-04-22,1212.95,1247.15,1208.0,1210.8,42630000000.0
1998-04-23,1210.25,1211.3,1179.75,1182.1,33220000000.0
1998-04-24,1182.15,1183.75,1144.85,1173.8,39940000000.0
1998-04-27,1173.85,1180.2,1161.2,1164.35,32960000000.0
1998-04-28,1164.1,1164.3,1144.55,1146.8,37420000000.0
1998-04-29,1151.3,1178.05,1147.0,1151.1,32229999999.999996
1998-04-30,1151.4,1161.0,1137.8,1159.35,27870000000.0
1998-05-04,1159.8,1185.75,1159.8,1185.15,27340000000.0
1998-05-05,1185.2,1191.25,1177.3,1188.1,27780000000.0
1998-05-06,1188.0,1196.7,1169.15,1172.45,28950000000.0
1998-05-08,1172.1,1172.2,1157.3,1161.55,26990000000.0
1998-05-11,1162.2,1162.95,1156.45,1160.3,18260000000.0
1998-05-12,1160.15,1160.15,1100.1,1132.25,41830000000.0
1998-05-13,1132.1,1132.1,1091.25,1094.1,37020000000.0
1998-05-14,1094.05,1121.75,1081.6,1118.65,45350000000.0
1998-05-15,1119.15,1130.4,1104.2,1110.1,35340000000.0
1998-05-18,1110.65,1130.0,1110.65,1119.8,23780000000.0
1998-05-19,1119.8,1125.15,1116.2,1121.75,27340000000.0
1998-05-20,1121.7,1142.95,1121.7,1141.3,28290000000.0
1998-05-21,1141.65,1146.35,1120.35,1126.15,29490000000.0
1998-05-22,1126.1,1131.25,1118.5,1126.55,25800000000.0
1998-05-25,1125.9,1127.0,1111.2,1122.95,19980000000.0
1998-05-26,1123.15,1123.15,1101.55,1104.45,25220000000.0
1998-05-27,1104.05,1107.2,1089.0,1090.95,32869999999.999996
1998-05-28,1090.5,1097.0,1073.3,1075.55,35190000000.0
1998-05-29,1075.35,1077.15,1037.95,1063.15,48700000000.0
1998-06-01,1064.1,1100.0,1049.4,1053.75,52120000000.0
1998-06-02,1053.4,1053.65,1016.25,1019.6,54410000000.0
1998-06-03,1019.35,1037.3,1009.95,1033.9,46090000000.0
1998-06-04,1034.1,1044.4,1023.35,1027.0,32700000000.000004
1998-06-05,1026.6,1026.6,989.2,993.5,41660000000.0
1998-06-08,993.5,1003.15,936.55,968.6,45560000000.0
1998-06-09,968.9,1002.45,964.7,995.05,36850000000.0
1998-06-10,994.55,998.65,959.6,962.9,32960000000.0
1998-06-11,962.15,964.65,929.95,961.35,31750000000.0
1998-06-12,961.6,987.3,961.6,971.15,27890000000.0
1998-06-15,970.95,970.95,914.3,916.8,25510000000.0
1998-06-16,916.25,916.25,862.15,910.1,38570000000.0
1998-06-17,910.9,980.3,910.9,976.5,30370000000.0
1998-06-18,977.0,990.15,952.65,956.15,27620000000.0
1998-06-19,955.05,955.05,910.55,913.25,26780000000.0
1998-06-22,912.9,912.9,853.3,880.2,25710000000.0
1998-06-23,882.2,882.2,853.05,875.6,31600000000.0
1998-06-24,875.45,910.05,873.6,908.5,25450000000.0
1998-06-25,908.65,939.15,908.65,932.15,27320000000.0
1998-06-26,931.8,932.5,914.45,924.35,22790000000.0
1998-06-29,923.2,951.2,916.65,949.1,26260000000.0
1998-06-30,949.45,952.75,933.0,941.65,28720000000.0
1998-07-01,941.6,945.55,916.5,942.25,19340000000.0
1998-07-02,941.65,941.65,918.1,919.9,15830000000.0
1998-07-03,920.05,920.05,898.65,900.55,17720000000.0
1998-07-06,901.0,919.5,900.9,917.35,17280000000.0
1998-07-07,917.45,936.0,917.45,924.7,29370000000.0
1998-07-08,925.15,948.3,924.95,944.15,25040000000.0
1998-07-09,944.1,966.1,944.1,961.05,26540000000.0
1998-07-10,961.65,982.2,961.65,980.15,34690000000.0
1998-07-13,980.3,991.7,959.4,964.35,31760000000.0
1998-07-14,964.1,970.3,954.5,967.35,23630000000.0
1998-07-15,968.05,988.55,968.05,971.4,24900000000.0
1998-07-16,972.0,1005.9,969.55,1004.05,28150000000.0
1998-07-17,1005.1,1015.55,996.6,1000.95,32610000000.0
1998-07-20,1001.9,1002.4,973.75,977.3,20880000000.0
1998-07-21,977.65,983.4,960.85,965.5,26910000000.0
1998-07-22,965.55,976.5,959.5,965.7,21580000000.0
1998-07-23,965.35,965.35,931.75,934.4,26410000000.0
1998-07-24,933.5,934.75,915.5,920.1,27510000000.0
1998-07-27,919.4,929.45,895.85,899.35,24340000000.0
1998-07-28,899.1,920.0,897.65,917.25,28310000000.0
1998-07-29,917.4,940.15,917.4,937.85,27980000000.0
1998-07-30,938.15,949.85,926.8,932.6,23820000000.0
1998-07-31,932.6,939.6,925.25,931.4,24750000000.0
1998-08-03,930.8,930.8,903.5,906.0,18360000000.0
1998-08-04,905.65,913.45,903.15,906.2,19660000000.0
1998-08-05,905.65,911.8,890.95,907.45,22290000000.0
1998-08-06,907.9,919.0,900.2,902.75,27180000000.0
1998-08-07,902.75,903.55,892.9,895.55,22250000000.0
1998-08-10,895.15,895.15,877.55,878.75,19260000000.0
1998-08-11,878.7,878.7,863.65,866.5,23650000000.0
1998-08-12,866.35,871.4,853.1,860.1,23440000000.0
1998-08-13,859.8,878.4,854.5,872.25,23530000000.0
1998-08-14,872.85,876.8,863.55,864.1,17900000000.0
1998-08-17,864.35,873.2,853.05,854.55,19020000000.0
1998-08-18,854.55,854.8,831.1,832.45,26630000000.0
1998-08-19,832.85,853.9,830.15,838.3,36170000000.0
1998-08-20,839.3,871.15,839.3,868.7,34009999999.999996
1998-08-21,868.55,871.15,853.4,855.45,37410000000.0
1998-08-24,855.2,860.95,845.35,859.8,21960000000.0
1998-08-25,859.85,874.15,859.85,871.9,27810000000.0
1998-08-27,872.15,889.7,872.15,877.45,32070000000.0
1998-08-28,877.15,877.15,847.15,849.8,31490000000.0
1998-08-31,850.3,858.6,841.1,852.8,19780000000.0
1998-09-01,852.75,852.75,832.05,834.55,26430000000.0
1998-09-02,834.55,847.95,834.55,842.5,16879999999.999998
1998-09-03,842.3,852.05,838.75,846.45,25060000000.0
1998-09-04,846.9,868.05,846.9,866.5,37680000000.0
1998-09-07,866.9,889.45,866.9,887.1,35260000000.0
1998-09-08,887.25,902.05,882.6,899.95,28270000000.0
1998-09-09,900.2,916.8,900.2,903.6,34189999999.999996
1998-09-10,903.15,913.2,897.35,907.4,30950000000.0
1998-09-11,907.1,907.1,893.3,899.7,25930000000.0
1998-09-14,900.2,921.65,900.2,920.5,31310000000.0
1998-09-15,920.1,923.2,915.6,920.8,25550000000.0
1998-09-16,921.4,926.55,912.6,914.5,26570000000.0
1998-09-17,914.45,919.95,908.55,910.1,24930000000.0
1998-09-18,910.0,910.0,899.95,901.65,24650000000.0
1998-09-21,902.1,908.05,895.85,897.7,26970000000.0
1998-09-22,897.85,900.8,891.4,897.25,27850000000.0
1998-09-23,897.9,910.75,897.9,907.75,20940000000.0
1998-09-24,908.2,936.5,908.2,934.8,34320000000.0
1998-09-25,935.3,945.25,933.0,934.95,34920000000.0
1998-09-28,935.6,941.45,926.0,927.9,26170000000.0
1998-09-29,928.3,932.5,902.4,908.4,29570000000.0
1998-09-30,908.3,912.25,896.05,904.95,24830000000.0
1998-10-05,904.75,904.75,839.3,840.75,22440000000.0
1998-10-06,839.95,848.2,820.1,845.75,28950000000.0
1998-10-07,846.15,875.75,846.05,874.25,29680000000.0
1998-10-08,874.65,885.25,845.1,847.95,38660000000.0
1998-10-09,847.95,861.55,842.1,849.1,35210000000.0
1998-10-12,849.7,860.9,832.1,835.8,28130000000.0
1998-10-13,835.45,835.75,810.0,816.75,36450000000.0
1998-10-14,816.55,846.75,816.55,843.55,31670000000.0
1998-10-15,843.65,845.9,832.1,835.65,27180000000.0
1998-10-16,836.25,844.7,829.25,839.5,27610000000.0
1998-10-19,839.7,840.0,830.1,831.25,9080000000.0
1998-10-20,831.15,831.45,803.3,808.7,29710000000.0
1998-10-22,809.3,825.2,805.7,811.6,28080000000.0
1998-10-23,811.85,820.35,804.7,818.05,35960000000.0
1998-10-26,817.6,854.1,817.6,845.25,31770000000.0
1998-10-27,845.45,848.25,835.7,841.6,31470000000.0
1998-10-28,842.8,857.75,831.55,833.85,34890000000.0
1998-10-29,833.55,834.0,818.95,832.25,28360000000.0
1998-10-30,832.65,839.2,826.85,828.85,38290000000.0
1998-10-31,820.25,824.7,819.9,824.55,12580000000.0
1998-11-02,824.2,829.1,812.3,823.2,29890000000.0
1998-11-03,823.2,825.3,818.6,820.9,32840000000.000004
1998-11-05,821.35,830.4,821.35,829.15,29840000000.0
1998-11-06,829.2,842.15,829.2,840.8,42430000000.0
1998-11-09,841.3,870.5,841.3,864.65,45120000000.0
1998-11-10,864.8,871.6,859.7,868.7,33369999999.999996
1998-11-11,869.45,882.1,866.6,868.85,39870000000.0
1998-11-12,868.45,874.2,857.2,871.75,44860000000.0
1998-11-13,871.7,877.25,865.0,867.25,47810000000.0
1998-11-16,866.5,866.5,854.3,855.35,30890000000.0
1998-11-17,855.45,861.65,854.55,860.75,31830000000.0
1998-11-18,862.9,876.15,862.9,875.05,30290000000.0
1998-11-19,875.25,878.8,864.3,864.3,46820000000.0
1998-11-20,864.3,867.7,855.4,857.95,35060000000.0
1998-11-21,857.2,857.8,854.55,857.2,6790000000.0
1998-11-23,856.4,856.4,844.85,847.55,23060000000.0
1998-11-24,850.05,851.55,840.75,841.75,31230000000.0
1998-11-26,838.85,843.55,821.4,824.45,31100000000.0
1998-11-27,823.3,824.65,810.3,812.45,35280000000.0
1998-11-28,812.7,817.4,804.3,810.85,20340000000.0
1998-11-30,808.6,817.75,800.1,817.75,27220000000.0
1998-12-01,816.55,820.85,812.25,816.65,27860000000.0
1998-12-02,820.35,826.05,817.35,821.15,30210000000.0
1998-12-03,821.3,822.5,814.5,817.05,19870000000.0
1998-12-04,816.15,828.35,813.1,828.35,30710000000.0
1998-12-07,829.75,846.0,828.2,845.15,29170000000.0
1998-12-08,844.95,853.85,840.5,853.0,28670000000.0
1998-12-09,855.95,864.7,855.1,856.55,32200000000.000004
1998-12-10,858.6,865.8,858.5,864.4,23900000000.0
1998-12-11,867.15,874.2,865.7,870.0,31460000000.0
1998-12-14,871.65,874.75,861.95,863.6,25680000000.0
1998-12-15,861.0,861.1,844.55,845.05,30900000000.0
1998-12-16,844.65,851.55,836.85,851.55,29020000000.0
1998-12-17,835.45,845.1,827.9,830.25,35300000000.0
1998-12-18,830.3,838.8,827.3,835.2,27460000000.0
1998-12-21,845.6,859.55,845.25,856.4,26350000000.0
1998-12-22,864.55,864.9,851.35,857.3,32820000000.0
1998-12-23,866.25,874.65,858.7,858.7,31990000000.0
1998-12-24,856.3,863.5,854.75,861.1,32970000000.0
1998-12-28,869.75,882.7,866.25,879.85,38540000000.0
1998-12-29,876.9,881.25,867.8,872.65,32689999999.999996
1998-12-30,887.4,903.85,887.0,899.95,45230000000.0
1998-12-31,900.55,902.9,884.25,884.25,34690000000.0
1999-01-01,886.75,892.2,882.6,890.8,31360000000.0
1999-01-04,896.4,905.45,895.75,897.8,32220000000.0
1999-01-05,901.0,907.2,893.15,907.2,36720000000.0
1999-01-06,923.3,930.55,915.65,928.25,43230000000.0
1999-01-07,932.95,961.15,932.95,954.7,65480000000.00001
1999-01-08,969.95,990.05,966.4,990.05,65940000000.0
1999-01-11,1005.15,1016.3,985.6,985.6,68200000000.0
1999-01-12,976.7,985.55,953.9,964.45,48160000000.0
1999-01-13,980.3,986.25,958.05,961.2,47240000000.0
1999-01-14,948.0,968.4,944.5,954.75,45300000000.0
1999-01-15,961.7,967.85,932.25,934.3,40470000000.0
1999-01-18,938.65,945.05,922.8,944.9,34510000000.0
1999-01-19,944.15,948.0,923.2,924.1,39490000000.0
1999-01-21,935.15,967.2,932.8,967.2,49360000000.0
1999-01-22,976.6,980.45,955.15,957.05,40610000000.0
1999-01-25,954.35,956.65,935.0,949.8,40890000000.0
1999-01-27,968.55,985.25,967.65,971.3,41780000000.0
1999-01-28,971.2,976.75,954.25,955.1,27410000000.0
1999-01-29,956.8,966.35,952.7,966.2,24050000000.0
1999-02-01,962.4,968.05,940.15,940.15,23180000000.0
1999-02-02,940.1,945.15,924.95,931.2,30670000000.0
1999-02-03,948.0,955.55,940.75,952.4,27340000000.0
1999-02-04,957.15,958.8,937.5,939.7,29430000000.0
1999-02-05,939.65,943.7,930.1,936.3,23470000000.0
1999-02-08,937.75,940.9,916.5,916.5,23980000000.0
1999-02-09,914.7,924.75,907.45,924.75,29540000000.0
1999-02-10,938.8,959.6,935.2,959.45,33200000000.000004
1999-02-11,966.85,973.7,958.15,960.05,40020000000.0
1999-02-12,965.7,972.75,962.35,970.25,26220000000.0
1999-02-15,974.1,976.85,954.55,954.55,31550000000.0
1999-02-16,952.55,960.25,951.5,958.9,29400000000.0
1999-02-17,970.1,978.75,953.1,969.05,37830000000.0
1999-02-18,974.15,989.15,968.7,973.45,40510000000.0
1999-02-19,979.4,985.4,975.85,976.3,40210000000.0
1999-02-22,978.5,978.85,953.6,953.85,34740000000.0
1999-02-23,949.3,952.65,938.65,949.65,37790000000.0
1999-02-24,959.8,961.4,947.95,957.65,36950000000.0
1999-02-25,954.7,962.6,951.9,954.3,34380000000.0
1999-02-26,955.4,955.75,938.2,941.2,32200000000.000004
1999-02-27,947.35,981.55,932.2,981.3,59550000000.0
1999-03-01,992.45,1018.4,984.45,1015.8,47630000000.0
1999-03-03,1066.4,1073.05,1051.8,1051.85,57520000000.0
1999-03-04,1056.85,1060.55,1030.45,1041.2,42620000000.0
1999-03-05,1043.45,1061.4,1033.8,1054.45,55460000000.0
1999-03-08,1064.35,1080.3,1056.85,1072.1,53110000000.0
1999-03-09,1074.25,1084.65,1071.75,1078.35,44680000000.0
1999-03-10,1099.15,1099.8,1062.7,1078.85,48970000000.0
1999-03-11,1080.15,1085.4,1059.6,1059.6,39360000000.0
1999-03-12,1066.85,1074.15,1057.1,1072.65,35760000000.0
1999-03-15,1073.15,1082.5,1063.45,1073.95,34700000000.0
1999-03-16,1068.85,1075.7,1052.9,1053.15,39900000000.0
1999-03-17,1078.2,1088.55,1057.75,1060.65,33750000000.0
1999-03-18,1061.4,1074.6,1058.25,1074.6,32799999999.999996
1999-03-19,1080.7,1083.15,1056.4,1062.9,34870000000.0
1999-03-20,1063.15,1063.65,1053.6,1060.35,5490000000.0
1999-03-22,1052.6,1066.6,1044.1,1063.0,24380000000.0
1999-03-23,1063.95,1079.85,1063.9,1072.95,34870000000.0
1999-03-24,1091.15,1091.9,1047.05,1062.8,32960000000.0
1999-03-25,1057.95,1068.15,1053.3,1054.9,20300000000.0
1999-03-26,1054.95,1057.8,1033.0,1041.25,22540000000.0
1999-03-30,1036.0,1054.65,1028.45,1054.6,35050000000.0
1999-03-31,1076.95,1090.4,1073.65,1078.05,29690000000.0
1999-04-01,1082.55,1084.05,1062.45,1063.45,21150000000.0
1999-04-05,1030.65,1036.45,1008.35,1011.4,19410000000.0
1999-04-06,999.8,1025.95,993.0,1024.2,24930000000.0
1999-04-07,1027.35,1043.4,1027.0,1031.05,23960000000.0
1999-04-08,1033.0,1036.95,1015.3,1020.35,14700000000.0
1999-04-09,1021.55,1022.15,989.75,993.4,17730000000.0
1999-04-12,984.55,999.65,972.7,998.2,13240000000.0
1999-04-13,991.05,1006.15,989.9,994.25,17910000000.0
1999-04-15,968.4,980.65,964.35,968.6,13790000000.0
1999-04-16,970.95,1044.85,965.15,1044.45,23360000000.0
1999-04-17,1065.5,1069.55,961.4,966.95,38240000000.0
1999-04-19,961.3,1000.6,955.75,993.9,21630000000.0
1999-04-20,995.65,1003.7,983.7,995.4,22580000000.0
1999-04-21,997.35,1003.4,990.95,996.65,16540000000.0
1999-04-22,999.55,1012.0,971.9,981.65,20910000000.0
1999-04-23,987.05,994.3,968.15,982.0,21270000000.0
1999-04-26,945.9,955.5,931.3,931.35,24330000000.0
1999-04-28,928.85,944.45,916.0,943.5,18550000000.0
1999-04-29,950.25,966.6,948.4,966.6,38930000000.0
1999-04-30,970.9,980.75,969.6,978.2,26830000000.0
1999-05-03,979.8,986.4,968.25,970.75,23770000000.0
1999-05-04,971.9,1008.35,971.8,1008.35,27440000000.0
1999-05-05,1014.65,1034.55,1004.9,1019.55,41620000000.0
1999-05-06,1024.95,1048.05,1023.95,1046.95,38420000000.0
1999-05-07,1065.4,1080.7,1059.05,1062.9,44520000000.0
1999-05-10,1070.75,1094.2,1070.35,1094.2,39310000000.0
1999-05-11,1102.2,1121.95,1100.5,1116.0,45790000000.0
1999-05-12,1135.45,1142.1,1086.7,1110.9,60730000000.0
1999-05-13,1131.95,1149.6,1130.85,1148.1,55930000000.0
1999-05-14,1157.6,1173.55,1144.9,1165.35,72330000000.0
1999-05-17,1164.45,1171.1,1120.7,1151.9,71280000000.0
1999-05-18,1155.75,1176.3,1153.45,1160.15,59040000000.0
1999-05-19,1169.6,1189.2,1161.6,1180.25,76330000000.0
1999-05-20,1181.0,1201.3,1166.9,1166.9,63580000000.0
1999-05-21,1176.95,1177.0,1139.1,1145.85,51660000000.0
1999-05-24,1147.4,1154.5,1132.5,1151.6,39330000000.0
1999-05-25,1148.05,1164.2,1147.4,1160.2,50700000000.0
1999-05-26,1165.15,1170.1,1122.6,1135.5,49530000000.0
1999-05-27,1132.85,1147.95,1091.45,1091.45,43730000000.0
1999-05-28,1088.0,1098.25,1049.95,1081.5,53630000000.0
1999-05-31,1098.0,1132.8,1097.85,1132.3,45140000000.0
1999-06-01,1125.55,1139.8,1113.0,1123.8,52300000000.0
1999-06-02,1120.65,1127.65,1107.2,1125.15,37660000000.0
1999-06-03,1129.9,1141.05,1127.3,1136.65,48740000000.0
1999-06-04,1150.05,1162.0,1149.1,1155.05,55680000000.0
1999-06-07,1159.55,1164.15,1150.2,1156.65,39200000000.0
